          (  39,   70) (  44,   48) (  40,   22) (  43,   66) (  43,   22) (  51,   44) (  38,   54) (  41,    8) (  41,    8) (  39,   22)
          (  49,   61) (  38,   70) (  39,   27) (  42,   32) (  38,   41) (  51,   17) (  42,   24) (  38,   32) (  43,   33) (  43,   41)
          (  49,   23) (  36,   71) (  42,   15) (  38,   28) (  36,   48) (  49,    9) (  41,   40) (  43,   16) (  39,   26) (  38,   30)
          (  47,   22) (  38,   30) (  43,   50) (  44,   49) (  41,   41) (  45,   16) (  41,   33) (  40,   18) (  41,   22) (  40,   17)
          (  47,   25) (  37,   33) (  41,   56) (  39,   56) (  41,   23) (  47,   30) (  42,   60) (  42,   14) (  43,   62) (  38,   40)
          (  47,   48) (  41,   82) (  39,   75) (  41,   25) (  39,   32) (  48,   15) (  41,   31) (  41,    9) (  40,   58) (  38,   36)
          (  49,   29) (  42,   32) (  40,   39) (  42,   24) (  41,   42) (  47,   32) (  40,   55) (  39,   25) (  40,   34) (  40,   33)
          (  50,   33) (  35,   14) (  43,   34) (  39,   39) (  39,   33) (  48,   80) (  39,   60) (  41,   32) (  40,   25) (  37,   47)
          (  50,   30) (  38,   76) (  44,   32) (  43,   38) (  36,   25) (  48,   64) (  37,   80) (  40,   13) (  41,   33) (  42,   15)
          (  46,    9) (  39,   66) (  40,   47) (  41,   42) (  40,   26) (  51,   61) (  42,   23) (  41,   52) (  39,   45) (  41,   18)
          (  41,   34) (  41,   22) (  40,   71) (  38,   34) (  40,   60) (  47,   77) (  42,   24) (  44,   50) (  41,   32) (  40,   46)
          (  48,   23) (  40,   16) (  40,    0) (  45,   27) (  45,   45) (  54,   45) (  45,   44) (  45,   27) (  45,   27) (  45,   27)
          (  54,   27) (  45,   26) (  45,   63) (  45,   45) (  45,   27) (  54,   27) (  45,   44) (  45,   36) (  45,   45) (  45,   72)
          (  54,   36) (  45,   44) (  45,   27) (  45,   81) (  45,   54) (  54,   54) (  45,   53) (  45,    9) (  45,   45) (  45,   54)
          (  54,   45) (  45,   35) (  45,   27) (  45,   36) (  45,   36) (  54,   54) (  45,   70) (  45,   54) (  45,   45) (  45,   72)
          (  54,   36) (  45,   17) (  45,   45) (  45,   36) (  45,   27) (  54,   27) (  45,   53) (  45,   54) (  45,   35) (  45,   27)
          (  54,   54) (  45,   71) (  45,   54) (  45,   27) (  45,   63) (  54,   63) (  45,   17) (  40,    0) (  40,    0) (  45,   63)
          (  54,   45) (  45,   17) (  45,   45) (  45,   36) (  45,   27) (  54,   36) (  45,   62) (  45,   36) (  45,   27) (  45,   54)
          (  54,   27) (  45,   71) (  45,   54) (  45,   63) (  45,   63) (  54,   36) (  45,   98) (  45,   36) (  45,   27) (  45,   36)
          (  54,   35) (  45,   53) (  45,   81) (  45,   54) (  45,   27) (  54,   36) (  45,   35) (  45,   36) (  45,   54) (  45,   36)
          (  54,   18) (  45,   26) (  45,   27) (  45,   36) (  45,   63) (  54,   45) (  45,   53) (  45,   45) (  45,    9) (  45,   36)
          (  54,   36) (  45,   26) (  45,   27) (  45,   54) (  45,   63) (  54,   54) (  45,   62) (  45,   18) (  45,   45) (  45,   45)
          (  54,   36) (  45,   35) (  45,   36) (  45,   36) (  45,   36) (  54,   27) (  45,   17) (  45,   54) (  45,   18) (  45,   36)
          (  54,   54) (  45,   44) (  45,   27) (  45,   18) (  45,   36) (  54,   45) (  45,   71) (  45,   54) (  45,   63) (  45,   27)
          (  54,   36) (  45,   44) (  45,   90) (  45,   54) (  45,    9) (  54,   54) (  45,   80) (  45,   18) (  45,   72) (  45,   34)
          (  54,   27) (  45,   79) (  45,   18) (  45,   27) (  45,   54) (  54,   45) (  45,   53) (  45,   36) (  45,   27) (  45,   27)
          (  54,   45) (  45,   44) (  45,   36) (  45,   27) (  45,   63) (  54,   54) (  45,   44) (  45,   45) (  45,   27) (  45,   53)
          (  54,   45) (  45,   35) (  45,   36) (  45,   18) (  45,   36) (  54,   45) (  45,   17) (  45,   45) (  45,   81) (  45,   18)
          (  54,    9) (  45,   44) (  45,   18) (  45,   44) (  45,   45) (  54,   53) (  45,   44) (  45,    9) (  45,   36) (  45,   72)
          (  54,   45) (  45,   53) (  45,   45) (  45,   27) (  45,   27) (  54,   45) (  45,   26) (  45,   54) (  45,   27) (  45,   36)
          (  54,   36) (  45,   26) (  45,   36) (  45,   45) (  45,   63) (  54,   45) (  45,   35) (  45,   54) (  45,   36) (  45,   27)
          (  54,   27) (  45,   53) (  45,   54) (  45,   63) (  45,   63) (  54,   63) (  45,   17) (  45,   45) (  45,   36) (  45,   45)
          (  54,   18) (  45,   53) (  45,    9) (  45,   18) (  45,   36) (  54,   36) (  45,   35) (  45,   18) (  45,   18) (  45,   36)
          (  54,   27) (  45,   35) (  45,   54) (  45,    9) (  45,   27) (  54,   45) (  45,   17) (  45,   54) (  45,   36) (  45,   81)
          (  54,   36) (  45,   26) (  45,   27) (  45,   36) (  45,   36) (  54,   63) (  45,   71) (  45,   45) (  45,   18) (  45,   36)
          (  54,   27) (  45,   17) (  45,   63) (  45,   63) (  45,   54) (  54,   36) (  45,   44) (  45,   36) (  45,   27) (  45,    9)
          (  54,   36) (  45,   26) (  45,   45) (  45,   27) (  45,   36) (  54,   72) (  45,   44) (  45,   36) (  45,   45) (  45,   54)
          (  54,   18) (  45,   44) (  45,   54) (  45,   54) (  45,   45) (  54,   54) (  45,   53) (  45,    9) (  45,   45) (  45,   27)
          (  54,   27) (  45,   53) (  45,   54) (  45,   54) (  45,   54) (  54,   54) (  45,   53) (  45,    9) (  45,   63) (  45,   72)
          (  48,    0) (  45,   44) (  45,    9) (  45,   27) (  45,    9) (  54,    9) (  40,    8) (  45,   27) (  45,   45) (  45,   90)
          (  54,   54) (  45,   26) (  45,   36) (  45,   72) (  45,   45) (  54,   27) (  45,   71) (  45,   27) (  45,   54) (  45,   54)
          (  54,   63) (  45,   35) (  45,   44) (  45,   27) (  45,   63) (  54,   36) (  45,   44) (  45,   45) (  45,   27) (  45,   54)
          (  48,    0) (  45,   71) (  45,   36) (  45,   36) (  45,   27) (  54,   45) (  45,   26) (  45,   27) (  45,   36) (  45,   45)
          (  54,   63) (  45,   71) (  45,   18) (  45,   36) (  45,   44) (  54,   81) (  45,   44) (  45,   27) (  45,   63) (  45,   36)
          (  54,   63) (  45,   71) (  45,   45) (  45,   63) (  45,   27) (  54,   27) (  45,   53) (  45,   27) (  45,   72) (  45,   36)
          (  54,   18) (  45,   53) (  45,   27) (  45,   45) (  45,   18) (  54,   71) (  45,   61) (  45,   63) (  45,   81) (  45,   81)
          (  54,   36) (  45,   53) (  45,   72) (  45,   27) (  45,   36) (  54,   45) (  45,   62) (  45,   45) (  45,   99) (  45,   72)
          (  54,   18) (  45,   53) (  45,   36) (  45,   27) (  45,   36) (  54,   18) (  45,   42) (  45,   27) (  45,   45) (  45,   26)
          (  54,   36) (  45,   35) (  45,   54) (  45,   36) (  45,   36) (  54,    9) (  45,   44) (  45,   54) (  40,    0) (  45,   36)
          (  54,   71) (  45,   44) (  45,   54) (  45,   36) (  45,   63) (  54,   72) (  45,   17) (  45,   54) (  45,   72) (  40,    8)
          (  54,   36) (  45,   89) (  45,   63) (  45,   36) (  45,   18) (  54,   18) (  45,   44) (  45,    9) (  45,    9) (  45,   27)
         
node   9 sent_total  31242  recv_total  28484

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (  45,   10) (  54,   18) (  45,   45) (  45,   45) (  45,   18) (  45,   81)
          (  54,   63) (  45,   36) (  45,   45) (  45,   36) (  45,   18) (  54,   27) (  45,   45) (  45,   27) (  45,   81) (  45,   81)
          (  54,   27) (  45,   36) (  45,   81) (  45,   72) (  45,   63) (  54,   36) (  45,   45) (  45,   18) (  45,   36) (  45,   45)
          (  54,   54) (  45,   63) (  45,   81) (  45,   45) (  45,   36) (  54,   54) (  45,   63) (  45,   63) (  45,   54) (  45,   63)
          (  54,   27) (  45,   36) (  45,   45) (  45,   36) (  45,   90) (  54,   72) (  45,   90) (  45,   54) (  45,   36) (  45,   45)
          (  54,   63) (  38,   36) (  39,   47) (  41,   44) (  43,   17) (  47,   23) (  38,   75) (  41,   32) (  40,    7) (  43,   31)
          (  47,   41) (  44,   74) (  37,   56) (  37,   32) (  40,   34) (  50,   34) (  41,   51) (  43,   53) (  43,   56) (  38,   32)
          (  47,   41) (  42,   33) (  41,   26) (  39,   40) (  37,   59) (  50,   42) (  39,   66) (  36,   49) (  42,   15) (  42,   40)
          (  52,   27) (  37,   52) (  43,   78) (  36,   27) (  42,   27) (  51,   42) (  39,   32) (  42,   26) (  38,   42) (  42,   42)
          (  48,   52) (  41,   47) (  43,   53) (  43,   35) (  42,   42) (  50,   23) (  43,   74) (  41,   33) (  41,   12) (  41,   41)
          (  47,   91) (  43,   50) (  39,   17) (  42,   38) (  44,   33) (  49,   23) (  40,   60) (  42,   49) (  41,   43) (  37,   25)
          (  49,   59) (  43,   25) (  40,   21) (  42,   44) (  37,   56) (  48,   40) (  39,   45) (  41,   40) (  40,   41) (  38,   32)
          (  52,   18) (  38,   46) (  44,   50) (  41,   21) (  37,   40) (  51,   15) (  39,   38) (  43,   62) (  43,   40) (  40,   25)
          (  47,   22) (  43,   47) (  38,   52) (  44,   35) (  41,   68) (  53,   17) (  41,   40) (  42,   57) (  41,   26) (  43,   24)
          (  44,   40) (  42,   56) (  40,   77) (  42,   51) (  40,   24) (  50,   15) (  42,   33) (  41,   16) (  40,   17) (  41,   46)
          (  49,   34) (  40,   42) (  43,   17) (  40,    9) (  42,   32) (  48,   48) (  37,   63) (  41,   41) (  41,   16) (  42,   40)
          (  45,   58) (  45,   66) (  41,   43) (  43,   34) (  34,    0) (  43,   35) (  41,   42) (  37,   39) (  41,   40) (  39,   40)
          (  47,   36) (  39,   48) (  39,   32) (  38,   36) (  38,   25) (  51,   24) (  41,   46) (  42,   32) (  43,   14) (  43,   52)
          (  49,   48) (  39,   33) (  42,   79) (  42,   39) (  42,   43) (  45,   49) (  39,   22) (  39,   25) (  41,   24) (  42,   48)
          (  48,   18) (  39,   44) (  42,   46) (  38,   41) (  41,   41) (  50,   31) (  42,   59) (  42,   27) (  39,   41) (  40,   15)
          (  47,   17) (  44,   47) (  42,   27) (  41,    9) (  41,   27) (  45,   23) (  41,   23) (  41,   76) (  39,   17) (  40,   34)
          (  49,   17) (  42,   27) (  45,   23) (  42,   34) (  41,    9) (  52,   45) (  38,   32) (  42,   39) (  35,   34) (  44,   45)
          (  47,   32) (  42,   51) (  40,   48) (  41,   50) (  41,   15) (  46,   34) (  40,   29) (  41,   21) (  40,   55) (  38,   49)
          (  51,   39) (  39,   53) (  41,   59) (  40,   33) (  42,   33) (  49,   42) (  39,   25) (  39,   25) (  42,   23) (  42,   15)
          (  51,   30) (  42,   49) (  40,   32) (  42,   52) (  41,   42) (  47,   46) (  36,    8) (  41,   23) (  39,   14) (  40,   47)
          (  48,   30) (  41,   25) (  41,   42) (  39,   55) (  40,    9) (  46,   41) (  39,   24) (  37,   23) (  42,   34) (  42,   57)
          (  43,   42) (  39,   76) (  39,   70) (  39,   66) (  40,   22) (  47,   24) (  41,   38) (  41,   34) (  39,   25) (  43,   16)
          (  50,   58) (  44,   65) (  42,   40) (  43,   34) (  42,   23) (  50,   38) (  37,   29) (  41,   23) (  40,   41) (  42,   39)
          (  50,   40) (  41,   17) (  42,   30) (  38,   31) (  39,   41) (  51,   15) (  40,   49) (  40,   17) (  41,   23) (  40,   17)
          (  51,   34) (  40,   22) (  41,   15) (  41,   47) (  41,   40) (  47,   49) (  39,   39) (  40,   42) (  42,   51) (  40,   48)
          (  49,   72) (  45,   59) (  45,   63) (  45,   62) (  45,   27) (  54,    9) (  45,   53) (  45,   63) (  45,   63) (  45,   54)
          (  54,   45) (  45,   80) (  45,   45) (  45,    9) (  45,   27) (  54,   54) (  45,   35) (  45,   61) (  45,   36) (  45,   90)
          (  54,   27) (  45,   62) (  45,   45) (  45,   90) (  45,   18) (  54,   54) (  45,   53) (  45,   18) (  45,   45) (  45,   54)
          (  54,   27) (  45,   44) (  45,   27) (  45,   18) (  45,   36) (  54,   18) (  45,   34) (  45,   63) (  45,    9) (  45,   27)
          (  54,   27) (  45,   35) (  45,   54) (  45,   45) (  45,   63) (  54,   72) (  45,   26) (  45,   72) (  45,   80) (  45,   27)
          (  54,   45) (  45,   35) (  45,   27) (  45,   45) (  45,   36) (  54,   36) (  45,   62) (  45,  108) (  45,   35) (  45,   18)
          (  54,   36) (  45,   61) (  45,   45) (  45,   36) (  45,   63) (  54,   18) (  45,   71) (  45,   45) (  45,   45) (  45,   18)
          (  54,   27) (  45,   35) (  45,   54) (  45,   36) (  45,   45) (  54,   45) (  45,   26) (  45,   45) (  45,   79) (  45,   54)
          (  54,   71) (  45,   53) (  45,   45) (  45,   18) (  45,   18) (  54,   18) (  45,   44) (  45,   54) (  45,   54) (  45,   45)
          (  54,   45) (  45,   62) (  45,   27) (  45,   45) (  45,   18) (  54,   36) (  45,   44) (  45,   27) (  45,   63) (  45,   36)
          (  54,   45) (  45,   35) (  45,   36) (  45,   54) (  45,   51) (  54,   45) (  45,   44) (  45,   63) (  45,   27) (  45,   36)
          (  54,   45) (  45,   44) (  45,   45) (  45,   45) (  45,   45) (  54,   45) (  45,   17) (  45,   27) (  45,   26) (  45,   54)
          (  54,   63) (  45,   71) (  45,   36) (  45,   27) (  45,   18) (  54,   36) (  45,   53) (  45,    9) (  45,   27) (  45,   27)
          (  54,   45) (  45,   62) (  45,    9) (  45,   54) (  45,   18) (  54,   45) (  45,   35) (  45,   36) (  45,   54) (  45,   44)
          (  54,   36) (  45,   62) (  45,   36) (  45,   72) (  45,   45) (  54,   27) (  45,   62) (  45,   27) (  45,   18) (  45,   54)
          (  54,   63) (  45,   89) (  45,   81) (  45,   18) (  45,   36) (  54,   27) (  45,   44) (  45,   18) (  45,   54) (  45,   36)
          (  54,   54) (  45,   62) (  45,   45) (  45,   72) (  45,   54) (  54,   36) (  45,   80) (  45,   36) (  45,    9) (  45,   27)
          (  54,   36) (  45,   26) (  45,   18) (  45,   27) (  40,    0) (  54,   36) (  45,   44) (  45,   27) (  45,   36) (  45,   45)
          (  54,    9) (  45,   62) (  45,   45) (  45,   36) (  45,   36) (  54,   63) (  45,   44) (  45,   27) (  45,   36) (  45,   45)
          (  54,   54) (  45,   26) (  45,   27) (  45,   36) (  45,    9) (  54,   54) (  45,   69) (  45,   45) (  45,   45) (  45,   45)
          (  54,   72) (  45,   35) (  45,   54) (  45,   36) (  45,   45) (  54,   18) (  45,   62) (  45,   45) (  45,   63) (  45,   36)
          (  54,   54) (  45,   53) (  45,   72) (  45,   27) (  45,   63) (  54,   36) (  45,   71) (  45,   36) (  45,   36) (  45,   18)
          (  54,   36) (  45,   17) (  45,   27) (  45,   18) (  45,   45) (  54,   54) (  45,   71) (  45,   54) (  45,   36) (  45,    9)
          (  54,   45) (  45,   35) (  45,    9) (  45,   27) (  45,   36) (  54,   18) (  45,   44) (  45,   54) (  45,   54) (  45,   54)
          (  54,   54) (  45,   35) (  45,   54) (  45,   27) (  45,   36) (  54,   45) (  45,   35) (  45,   36) (  45,   54) (  45,   36)
          (  54,   27) (  45,   53) (  45,   45) (  45,   35) (  45,    9) (  54,   18) (  45,   35) (  45,   27) (  45,   36) (  45,   45)
          (  54,   36) (  45,   17) (  45,   54) (  45,   27) (  45,   45) (  54,   45) (  45,   17) (  45,   27) (  45,   54) (  45,   45)
          (  54,   45) (  45,   35) (  45,   45) (  45,   36) (  45,   36) (  54,   54) (  45,   53) (  45,   54) (  45,   18) (  45,   27)
          (  54,   45) (  45,   34) (  45,   27) (  45,   45) (  45,   36) (  54,   54) (  45,   71) (  45,   35) (  45,   54) (  45,   27)
          (  54,   36) (  45,   53) (  45,   36) (  45,    9) (  45,   27) (  54,   45) (  45,   17) (  45,   27) (  45,   36) (  45,   27)
          (  54,   18) (  45,   80) (  45,   45) (  45,   72) (  45,   63) (  54,   81) (  45,   44) (  45,   45) (  45,   18) (  45,   27)
          (  54,   36) (  45,   62) (  45,   27) (  45,   27) (  45,   45) (  54,   36) (  45,   26) (  45,   54) (  45,   54) (  45,   36)
          (  54,   36) (  45,   44) (  45,   45) (  45,   45) (  45,   36) (  54,   54) (  45,   44) (  45,   72) (  45,   36) (  45,   36)
          (  54,   45) (  45,   53) (  45,   36) (  45,   90) (  45,   54) (  54,   72) (  45,   35) (  45,   72) (  45,    9) (  45,   36)
          (  54,   63) (  45,   71) (  45,   36) (  45,   36) (  45,   90) (  48,    0) (  45,   17) (  45,   63) (  45,   36) (  45,   36)
          (  54,   27) (  45,   44) (  45,   27) (  45,   27) (  45,   36) (  54,   45) (  45,   35) (  45,   27) (  45,   36) (  45,   36)
          (  54,   27) (  45,   53) (  45,   27) (  45,   61) (  45,   36) (  54,   54) (  45,   79) (  45,   18) (  45,   81) (  45,   53)
          (  54,   54) (  45,   71) (  45,   36) (  45,   27) (  45,   54) (  54,   54) (  45,   98) (  45,   45) (  45,   45) (  45,   79)
          (  54,   26) (  45,   17) (  45,   45) (  45,   45) (  45,   36) (  54,   27) (  45,   35) (  45,   27) (  45,   72) (  45,   35)
          (  54,   44) (  45,   35) (  45,   45) (  45,   36) (  45,   27) (  54,   36) (  45,   71) (  45,    9) (  45,   90) (  45,   54)
         
node  10 sent_total  31399  recv_total  28537

